post_id,user_id,timestamp,post_content,repost_count,like_count,comment_count
4257,12535,614401932.0,"#带着微博去旅行# 
这个位于浙江丽水的小县子，自顾自的美了千百年，直至今天，它依旧不被人们所熟知，但也正因如此，没有人流、没有嘈杂，一切都是原始的模样。

它的一山一水、一草一木，似乎都在唱着欢乐的歌，行走其中，就会变得快乐。

如果你有空就去一次云和吧，不需要任何理由，来到这里，你就会爱上它。#自驾##旅游推荐##摄影##旅游##户外##自然风光# @诗画浙江文旅资讯 @丽水市旅游局官方微博",10.0,6.0,3.0
4258,12535,614394957.0,"#带着微博去旅行# 

米林的夏天，是小众的，因为这里21℃的气温，舒适到不像夏天。这里夏天：不炎热无酷暑不潮湿，很清新，真的应该在米林好好住上一整个夏天。

这里的夏季，实在太美好太盛大了，花草树木皆繁荣，万物生灵皆美好，趁着这个清凉美好的盛夏，你来米林，我将带你探寻每一个角落。

雅鲁藏布大峡谷采松茸

松茸，长在山间的林中精灵，用浓密的酽香满足人们的味蕾，这个只生长一两个月的菌类，让米林的夏季生机勃勃。当然，雅鲁藏布大峡谷本身就是一个“宝藏男孩”，除了松茸，还有扫把菌、羊肚菌、金耳等各种叫得上名字和叫不上名字的小蘑菇纷纷隐藏在山林树下，等你去寻找她们喔！#自驾##旅游推荐##摄影##旅游##户外# @林芝市旅发局 @醉美林芝",13.0,16.0,5.0
2515,12535,614337097.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️
#带着微博去旅行# 

浙江的“小重庆”，藏着多少中国之最？

浙江屋脊，有多少中国之最？

说起浙江，我们总是将目光聚焦在她的平原和滨海。以杭州为起点，不停地向西南移动，你将看到她鲜为人知的另一面——群山起伏、层峦叠嶂的浙江。

浙江多山。她“七山一水两分田”的地理格局中，杭州等大城市所在的平原，面积只占两成，而山地却占了全省陆地的七成。

浙江的地势就是中国地势缩影：这里总体西高东低，浙西南隆起最高处，犹如“浙江屋脊”。海拔最高的地带，几乎集中于西南角的庆元县和龙泉市，又以庆元为甚。龙泉区域还有相对平坦的龙泉溪河谷，而庆元县境内则几乎都是山。

一座座古桥、一个个村落，构成了美妙的“廊桥流水人家”画卷。这些如梦如幻的古廊桥，是让外界认识庆元的最好窗口。#自驾##旅游推荐##摄影##遇见美好##旅游##户外##汽车资讯#",5.0,5.0,0.0
4259,12535,614334281.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️
#带着微博去旅行# 这问题提的，个人认为：旅行不需要借口，萌发思考，哈哈哈，说走就走最好，不需要目的地，

丝丝阳光照在湖面，湖底好似有金子的，金光闪闪，十分动人。西湖是美的。

走在西湖的百堤上望着平静的湖面。见湖面贱起的一圈圈的涟漪，柳丝轻拂你的脸颊，轻轻从头上，肩上轻轻掠过。远去动听的琴声，那是多么另人陶醉。

湖泊真是美不胜收，湖水泛着微波，清澈见底。多么像一块巨大的绿水晶啊！水下，小鱼摆动着优美的身躯，淘气地吐着小泡泡。岸上的柳树抽出新的枝条。一只只从湖面上掠过。湖面上出现点点船只。不愧是西湖，真是“欲把西湖比西子，淡妆浓抹总相宜”啊！#旅游推荐##摄影##遇见美好##旅游##户外# http://t.cn/AiWEBftk",9.0,3.0,0.0
4260,12535,614332682.0,"#带着微博去旅行# 

青海的美就是那种，一年去一次也去不够的美。她可以壮阔，可以婉约，可以苍茫，可以秀丽。

而七月，因为漫山遍野的油菜花，因为那片壮阔波澜的无边金黄；

我更爱青海了，我更想去青海了。你呢，是不是也跟我一样？#自驾##旅游推荐##摄影##遇见美好##摄影##写真# ​​​",6.0,7.0,1.0
4261,12535,614258805.0,"#带着微博去旅行# 
最美青海，这里花美，山美、水美、村庄美。
最美青海，这里值得一去再去，一生去多少次也不够。
最美青海，我在春天想去，我在秋天想去，我在夏天依然想去。

几条青海（门源）的夏季旅行路线：

NO.1：《五分制三的青海》
西宁—青海湖—茶卡盐湖—祁连—卓尔山—门源—西宁旅行时间推荐：4天

NO.2：《纵穿大西北》
西宁—茶卡盐湖—青海湖—祁连草原—张掖丹霞—巴丹吉林沙漠越野—张掖丹霞—门源—西宁
旅行时间推荐：7天

NO.3：《西北大环线》
西宁—青海湖—茶卡盐湖—翡翠湖—敦煌莫高窟—鸣沙山—嘉峪关—张掖丹霞—门源—西宁旅行时间推荐：8天@青海自游自在旅游",10.0,6.0,0.0
4262,12535,614234740.0,#自驾# 在最美的季节，行走在路上，并每天告诉自己，见该见的人，走该走的路……#旅游推荐#  http://t.cn/A6yUnwv1 http://t.cn/RFiLOhm ​​​,9.0,4.0,0.0
4263,12535,614227624.0,"#带着微博去旅行# 

扎尕那村位于甘肃甘南迭部县益哇乡，从迭部县城到扎尕那大约30公里，柏油公路通到村子里。

迭部县海拔2400米，扎尕那村海拔3000-3300米，周围最高山峰海拔4500米。

地形既像一座规模宏大的巨型宫殿，又似天然岩壁构筑的一座完整的古城。正北是巍峨恢弘、雄伟壮观、璀璨生辉的光盖山石峰，古称“石镜山”，因灰白色岩石易反光而有其名；东边耸峙壁立的俊俏岩壁，凌空入云，云雾缭绕；南边两座石峰拔地而起，相峙并立成石门；再南至东哇、纳加一带，峭壁矗立，清流跌宕，水磨飞轮，流转不息。#摄影##旅游推荐##自驾##随手拍# @甘肃省文化和旅游厅 @旅游甘肃",11.0,6.0,0.0
4264,12535,614175818.0,"#带着微博去旅行#
 7月，青海的油菜花开了，

那是一片金色的梦，你有没有想过，自己有一天可以看到一片金色的“海”。波涛汹涌，无边无际，那金色太过烂漫，让人有几秒钟感到晕眩。

你有没有想过，自己有一天可以漫步在一片金色的“海”中。走啊走，怎么也走不到头，浑身被花香包裹，到处都是飞舞的蝴蝶。

你有没有想过，那片金色的“海”不是水做的，而是花做的。

你有没有想过，那片金色的“海”不在大陆的东西两边，而在高原之上，被大山环绕。

那片金色的“海”在哪里呢？在西部，在青海，在门源。是的，那片金色的“海”不是别的，正是一片波澜壮阔的油菜花海。#摄影##旅游推荐##旅游##户外##自然风光#",10.0,7.0,0.0
4265,12535,614139592.0,"#带着微博去旅行# 

说起安徽，都会先想到黄山，但这趟说走就走的旅行中，要推荐“齐云山”。

在皖南，齐云山一直都是被忽略的精神信仰之地。

这里是江南第一座皇家道场，与武当山、龙虎山、青城山并称“中国道教四大名山”，素有“黄山白岳甲江南”之美誉。

齐云山是典型的丹霞地貌，地质构成为层积砂岩，赤如朱砂，灿若红霞。

虽以“一石插天，直入云端，与碧云齐”而得名，但海拔只有585米，山不甚高，却崖壁直削、群峰竞秀，蹊跷多姿的峰峦洞岩，散发着神秘的气息。

山上古迹众多，以道教宫观、石刻为主，一座接一座，当走过最后一座道观，你会看到一个道教村，里面住着修行问道的人。

村子建在山上，主街叫月华天街，典型的徽派建筑风格，也相当于一个古村小镇了，却没有太多商业味，倒是结合山景与宗教元素，更具特色。#摄影##旅行VLOG##不止旅行#",8.0,5.0,0.0
4266,12535,614136702.0,"#带着微博去旅行# 

黄山最美高山村落叫做“木梨硔”，

这是一个有着约400年历史、深处层层大山之中的古村落，全村只有民居56栋，160余人口，村落三面悬空，犹如海岛。

靠山吃山，开垦田地，若干年前，木梨硔的先人们就是过着这样与世无争，自给自足的日子。

虽在徽州，但因深处大山之中，这里的房屋没有了遍地存在的马头墙，山顶的大风得以穿堂而过，而木梨硔也平安的在大山中存在了几百年。

高山有人家，云雾在山涧。

在木梨硔，有云海的日子每年接近百天，很多客栈的窗户打开就能看到云海，齐刷刷的房屋被云海包围，朦朦胧胧如海市蜃楼一般。#摄影##旅游推荐##自驾##旅游##户外##说走就走的旅行# @安徽文旅官微",11.0,9.0,0.0
4267,12535,614078596.0,"#带着微博去旅行#
 为什么人人都爱广州？

因为广州能张开怀抱，拥抱每一个人的不同。
无论你吃什么口味，讲什么话，爱看古建筑还是爱逛街买买买

你都会爱上广州。
忽然，想去广州了。#摄影##旅游推荐##自驾##遇见美好##旅游##户外# @广州市文化广电旅游局 ​​​",7.0,5.0,0.0
4268,12535,614070173.0,"#带着微博去旅行# 

一说到广西，你一定知道它有桂林市。桂林的名气在中国乃至世界上都非常大，它以山水之美著名，而桂林山水中著名的是阳朔山水了，阳朔还曾获“2014年中国最美丽县”荣誉。

阳朔是在广西壮族自治区桂林市。著名的漓江两岸山水就是在阳朔，漓江两岸的美有多美呢?它的美沁人心脾，震撼人心，在许多书籍里面都有描写、赞美它的优美句子。

朔县这里雨量充沛，日照充足，温和湿润，四季分明，所以吸引大批游客来这里玩。阳朔最著名的就是山水之美，看着高山和绿树倒影在漓江清澈见底的水里，看着当地居民划着竹筏，在水面上悠闲缓慢的前进。当你身处此情此景时，会让你忘掉所有的烦恼,享受这一刻的宁静。@桂林两江四湖景区 @广西文化和旅游厅 #摄影##旅游推荐##自驾##旅游##户外#",8.0,8.0,0.0
4269,12535,613989887.0,"#带着微博去旅行# 
柳州，
一座传奇的城市。
24次回眸， 
一览柳州神采。

百里柳江 日进千里

柳江全长逾千里，到达柳州市区时，从上游露塘到下游洛维，全长55.5公里，最为宛转，恰如一条玉带绕城垣。青峰点缀其中，风光无限，人称“百里柳江”。

千百年来，柳州城依水而建，临水而居，行水运，拜水神，以水聚财。

柳江堪称柳州的母亲河。百里柳江环绕柳州市区回流，北岸城中心三面环水，从对岸青山上俯瞰，活脱脱一个巨大的倒“Ω”字。

古人云“三江四合，抱城如壶”，江湖人称柳州——“壶城”，而今日百里柳江，沿岸又有百里滨江道，美丽柳州，最美柳州欢迎你……#摄影##旅游推荐##自驾##旅游##户外##自拍# @广西文化和旅游厅 @桂林两江四湖景区 @柳州市文化广电和旅游局",10.0,12.0,3.0
4270,12535,613979241.0,"#带着微博去旅行#
 站在湖上各种角度姿势拍照，

茶卡盐湖的美足以拔动人心。与其说是天空之镜，不如说是一场幻境。茶卡盐湖如一面魔镜般，让天地颠倒；

光着脚丫和盐湖亲密接触，

中国的天空之镜，非常美，脱了鞋下去洗了洗脚，在水中感觉很不一样，非常美。体会天水相接，白云倒影。#摄影##旅游推荐##自驾##旅游##户外##随手拍# @青海茶卡盐湖景区",12.0,13.0,0.0
4271,12535,613891721.0,"#带着微博去旅行# 去色达亲历一场天葬

遇见它的第一眼，一定叫你舍不得遗忘，越过山脉，那满谷连绵蔓延的红色，在阳光下闪闪发光。

它拥有着关于信仰的力量，无时无刻不震撼着你的心灵。

藏人传说如果神鸟将尸体全部吃净，就表明死者生前没有罪恶，灵魂就能够升入天堂。

天葬，在藏人眼里天葬是通往天堂的路，是高贵，是圣洁。#摄影##旅游推荐##自驾##旅游##户外##随手拍##不止旅行# @色达旅游官微",9.0,8.0,1.0
2516,12535,613890837.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️

#带着微博去旅行# 在这个季节，我推荐去大美青海，青海湖去旅行。

去青海湖骑行

七月的青海湖，将迎来油菜花开，铺天盖地的金黄色，从脚下延伸到远方，和青海湖的蓝色相接，美到不似人间。

这个时候的青海湖也是最热闹的时候，环湖骑行就变成了每一个旅者的心愿。

一路不急不缓，骑上自行车，绕湖而行，油菜花香围绕身边，云彩很低很低，像极了宫崎骏的漫画世界。

目之所及，皆是美好。#摄影##汽车##旅游推荐##自驾##旅游##旅游##户外##自拍# http://t.cn/A6zFIa6i",9.0,5.0,0.0
4272,12535,613890109.0,"#带着微博去旅行# 
去南浔走走停停

谁的内心没有一个关于古镇的梦想呢。

而我的梦想就是南浔，单是听到它的名字，就被迷住了，不知是南浔，还是难寻？

在这里的青石板路上走走停停，触摸着墙壁，仿佛就能感受到关于它的故事。

家家有水，户户庭院花草围绕，住在这里，多么令人羡慕啊。#摄影##旅游推荐##自驾##遇见美好##旅游##户外#",10.0,5.0,0.0
4273,12535,613813748.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️

#带着微博去旅行# 

身体和灵魂，总有一个在路上。

有人说：不旅行，就是衰老的开始。

因为失去了一颗探索世界的好奇心，接受了日复一日的平平无奇。

要想永远年轻，永远热泪盈眶，那就出发吧，去看高山、湖泊、大海、森林、草原....去遇见所有非同寻常的故事。

用一腔热血和这个世界撞个满怀，国内必试的10个旅行体验，此生不去心不安....

去洱海边发呆

我们总是被工作、生活拖着向前走，尽管内心不情愿，也不得不争分夺秒的和时间赛跑。

如果累了，就来洱海边发呆吧。

这里的时间，可以给你浪费一些，让你不用着急去做某件事，不用慌慌张张、匆匆忙忙。

只是坐着，看云卷云舒，看风吹起湖面的涟漪，不用说话，就很美。#摄影##旅游推荐##自驾##旅游##户外##自拍# @大理旅游度假区 http://t.cn/A6zsrGb7",10.0,7.0,0.0
4274,12535,613812609.0,"#带着微博去旅行# 
天梯龙脊——人与自然和谐共生

桂林北部的龙胜地区地处越城岭山脉西南麓的湘桂边界地带，“万山环峙，五水分流”，东、南、北三面高而西部低。

越城岭自东北迤逦而来，向西南延绵而去，崇山万叠，峭壁千寻，河谷幽深，水流湍急。虽然在红军战士看来“五岭逶迤腾细浪，乌蒙磅礴走泥丸”，但在“民以食为天，土里刨食”的古代，龙胜先民却面临无田可耕的尴尬境地。

为了生存，用自己的聪明才智和勤劳双手硬生生地从高山峡谷中开垦出了令现代人惊艳的梯田，养育了自己，也震惊了世界。#摄影##旅游推荐##手机摄影##自拍#",9.0,5.0,0.0
2518,12535,613707021.0,"#带着微博去旅行# 
茶卡盐湖,是世界最大的食盐基地,它位于柴达木盆地的最东段,青海省乌兰县境内。

茶卡盐湖以生产食盐为主,成品盐的氯化钠含量在97%以上.这里的石盐矿层平均厚度为4.9米,最厚处可达15米,已探明的盐储量在4.4亿吨以上,可供全国人民食用70多年.在茶卡盐湖,只要揭开湖面上几厘米到十几厘米厚的一层混有泥沙的卤盖,下边就是厚达几米至十几米的盐层,将盐矿采出后用水冲洗干净,就成为原盐了.盐湖,以生产食盐为主,但盐湖能为人类提供的矿物还有石膏、芒硝、镁盐、碱类,甚至有些“特种盐湖”还能出产锂、钾、铯、铷、锶、溴等稀有的工业原料,如察尔汗盐湖、扎布耶盐湖等.#汽车##旅游推荐##自驾##旅游推荐##来拍一夏#",12.0,7.0,1.0
4275,12535,613706166.0,"#带着微博去旅行# 中国的盐，到底有多美美美美？

每年盛夏，青海都炙手可热。人们去青海，为了看青藏高原上湛蓝的天空，更是为了看与天同色的茶卡盐湖。茶卡，藏语意为“盐池”。

茶卡盐湖被称为中国的“天空之镜”，但在2018年，却也不得不把瑞斯拜的目光投向一个因电影《七十七天》而出名的湖泊——位于西藏的扎布耶茶卡。当扎布耶茶卡出现在大屏幕上时，电影院里一片惊呼，“不知天在水还是水在天”，那惊心动魄的美，让人近乎窒息。

对人类来说，盐是日常的调味品；对地球来说，盐是一种辽阔的景观。

盐湖为什么那么美？

盐湖，是湖泊发展到一定阶段的特殊产物。#自驾##摄影##遇见美好##旅游##户外#",12.0,4.0,0.0
4276,12535,613648585.0,"#带着微博去旅行# 
霞浦，霞光之城，浦上传奇
一个铺满阳光的城市
一个滨海之上建立起来的传奇之地
一个风景如名字般美丽的地方

漫长的海岸线、浅海和沙质细腻的滩涂
在一年四季中的任何时刻
都足以迷醉每一位到来的旅者
建城1700余年
这个闽东最古老的县份
这里光与影交织
美到让人落泪
随手一拍便是一张明信片

如果你来
它将用最美的色彩
勾织出你心底最向往的梦#摄影##旅游推荐##遇见美好##户外##旅游##随手拍# @厦门市文旅局 @V游福建",11.0,3.0,0.0
4277,12535,613642547.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️
#带着微博去旅行#
 阿尔山，有中国最美的森林公园

浩瀚的大兴安岭林海，莽莽苍苍，碧波万顷，阿尔山国家森林公园就是这绿色的海洋里，最闪亮的一颗明珠。

这里是大兴安岭极致秋色的代表作，最漂亮的叶子装点着最浓墨重彩的林海。

9月，当避暑的人潮退去，这里的一切美景都是独享，尽情徜徉在无边的金黄林海，脚下落叶发出秋天的微响。

偌大的公园里，除了万顷林海，还有着大大小小的天池湖泊。

阿尔山天池是中国海拔排名第三的天池，至今依然深不可测，既无出口又无入口，池面不降不溢，像一块晶莹的蓝宝石，镶嵌在巍峨的峰峦之巅。

驼峰岭天池偏远，但绝对值得一去，站在湖水边，清风徐徐，倒影绰绰，仿佛远离人间，天人相接，心旷神怡。

杜鹃湖似乎更适合一个人发呆，湖边长满了金黄的水草灌木，微风吹来，水面荡开温柔的波纹，漫步湖边，有种说不出的静谧。

还有三潭峡、石塘林，清澈见底的河流下都是深褐色的火山石，挺拔俊秀的落叶松紧紧抱住火山石扎下根去，仿若一幅巧夺天工的画卷，让人眼前一亮#旅游推荐##摄影##自驾##旅游#  阳#户外#",11.0,4.0,0.0
2519,12535,613538638.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️
#带着微博去旅行# 

国内适合自驾游的路线很多，比如：川藏线，滇藏线，丙察察线，新藏线。

我推荐自驾新疆沙漠行，有一种沙漠，叫塔克拉玛干；

它的一望无际总是让人充满遐想
千百年来无数西域古国孕育的文明
尼雅、楼兰、精绝国……
都埋葬在这片沙漠里
如今只剩下浩瀚和寂静

新疆还有一片沙漠，叫
库木塔格

在新疆的东部
库木塔格自顾自缔造了不一样的传奇
它是世界上唯一与城市相连的沙漠
大漠与绿洲相守
“沙不进，绿不退，人不迁”
那好看的线条是风的杰作
连绵起伏，柔美的让人肝肠寸断 

新疆有许多山，我想跟你说4座
我想跟你说的第1座山，叫
天山

天山是新疆之魂
没有天山，就没有新疆的辽阔与壮美
也没有那些像天堂般的雪山花海和草原
天山雪莲真的存在
静静的生长在博格达峰的崖壁间
此生要去一次天山
那心心念念新疆最遥远的地方@新疆是个好地方V #汽车##摄影##旅游推荐##自驾##遇见美好##旅游##户外# 
http://t.cn/AikUpuvU",14.0,6.0,0.0
2520,12535,613537115.0,"#带着微博去旅行# l
新疆还有一片湖，

白沙湖

在南疆旅行，从喀什塔县
那一路的风景会像变魔法一样
越来越壮阔，越来越大气
越来越趋近于极致的荒芜和美丽
白沙湖会豁然出现在你眼前
如绸缎般的碧绿湖水仿

新疆还有一片湖，叫
卡拉库勒湖

帕米尔高原上
冰川之父慕士塔格峰之下
卡拉库勒湖正安静的散发着自己的美丽
入夏之后，雪山倒影，青草湖泊
一顶顶星罗棋布的白毡房
就构成了这片湖最美的时光

新疆有一片草原，叫
那拉提

它一望无际
草原的深处与天相连
6月的那拉提
是绿色的海洋
是精灵的故乡
骑马放羊住蒙古包
每天在雪山下醒来
你问我最爱的草原是哪里
我脱口而出五个字：新疆那拉提@新疆是个好地方V #汽车##摄影##旅游推荐##自驾##遇见美好##旅游##户外#",44.0,35.0,19.0
4278,12535,613457078.0,"#带着微博去旅行# 
新疆，中国最博大而神奇的一片土地
只有来到这里，你才知道造物主能有多偏心

2020的夏天，我要去新疆
因为再不去新疆，我就要疯了！
新疆的一些地方
它们每一个，都是这世间最极致、最壮美的远方

新疆有一条河谷，叫
伊犁河谷

那是一个巨大的梦幻花园
那是塞外江南，薰衣草的故乡
那里牛羊满山坡，鲜花开到了天际
那里的夏日，绿草盈盈，雪山依然白头
哈萨克族人的毡房前，马儿在静静吃草
那里的森林在山坡上绵延
仿佛近在咫尺，又仿佛好远好远

新疆有一座高原，叫
帕米尔高原

那是中国最壮阔神秘的地方
比西藏的阿里还让人充满遐想
一条笔直的公路望不到边
视线的尽头是无尽的雪山
那里壮阔，那里荒凉
那里干涸，那里遥远
那里是国土的边疆
那里是群山的海洋。#摄影##旅游推荐##旅游##户外##随手拍春天##随手拍#",79.0,51.0,61.0
4279,12535,613456750.0,"#带着微博去旅行# 
柴达木盆地最著名的是雅丹地貌。
走在通往盆地腹地的路上，
地貌逐渐又群山变为一块一块奇形怪状的风蚀地貌。

“雅丹”这个词来源于维吾尔语，
意思是“具有陡壁的小山包”，
这非常能形容雅丹地貌的形态。
这里距离新疆只有四五百公里，
加之新疆境内遍布这种地貌，
从未去过并极度向往新疆的我和江老板
都恍然有种来到新疆的错觉。

水上雅丹位于柴达木盆地的茫茫戈壁中央，
周围是大片无人区。
这里最为惊艳之处在于，
这是世界上唯一位于水中的雅丹地貌。
形状各异的巨大石块矗立在茫茫湖水中，
如同巨舸驶向远方，蔚为壮观。

这里是摄影师的天堂。
不管是日间风光还是星空风光，
不管是日出还是日落，
在这个地方都有独特视角，
拍出心仪大片。#摄影##旅游##旅游##户外##随手拍#",10.0,4.0,0.0
4280,12535,613395599.0,"#带着微博去旅行# 
有一个地方，是我们心的归宿，灵的向往，那里天很蓝、山很美、水很清，冰川、峡谷、溶洞、王朝遗址、冬虫夏草让大地富饶。

赛马的汉子威武而雄壮，独特的风土人情让人向往，民间还流传着文成公主的美丽传说……

她妖娆多姿、风情万种，她森罗万象、神秘旖旎，她有一个充满无限可能的名字，叫做“比如”！……#摄影##旅游推荐##自驾##遇见美好##旅游##户外#",11.0,4.0,0.0
4281,12535,613394331.0,"#不可辜负的美食# 
 寻味长沙

长沙，是一个“有味道的”城市。

不知道有多少人，都是为了一口吃的而奔向这个货真价实的“吃货聚集地”。

八大菜系中，湘菜也是个性极其鲜明的存在。
油重色浓、注重酸辣、香鲜、软嫩……
湘菜的辣，是不同于川菜的、简单粗暴、直冲肺腑的辣。#美食分享# 

想把长沙的美食，在一个地方一步吃到位。
也只有去坡子街总店的火宫殿了。

糖油粑粑、臭豆腐、姊妹团子、毛氏红烧肉、肉丝撒子，再听上一场戏，美哉美哉……

到了夏天，长沙的街头巷尾，都充斥着虾尾、油爆虾及口味虾的味道。
据说长沙人民一个夏天就能吃掉一座岳麓山的虾。

口味虾色艳、汤浓、味重、香辣无比。
是地地道道的长沙“重口味”。

长沙臭豆腐，是与众不同的“灌汤式”，把汤汁馅料都放在豆腐的空心里。
酥脆的炸豆腐一口下去，汁水爆开，满足感爆棚。
糖油粑粑由糯米制成，糖油里炸出，口味儿甜而不腻。#摄影##旅游推荐##遇见美好##旅游##户外##随手拍#",13.0,4.0,0.0
2522,12535,613289431.0,"#带着微博去旅行#
 岳麓书院作为历史上著名四大书院之一，早已成了星城的一张文化名片。

走在院中，有草竹的清香和书院的墨香一路追随。
青竹绿丛，春雨气息，好像无论走到哪里都能闻到一丝香气。

书院后山青枫峡的小山上，建有爱晚亭。是毛泽东主席青年时代常去的地方。

“停车坐爱枫林晚，霜叶红于二月花”#汽车##旅游推荐##摄影##旅游##户外#",13.0,5.0,0.0
2523,12535,613288141.0,"#带着微博去旅行# 

武功山的自然地貌还为它赢得了“户外天堂”的美誉，还被评为十大“非著名”山峰之一，徒步线路尤为丰富且较成熟，无论是新手还是老驴都能为之挑战。

武功山位于中国江西省中西部，主峰白鹤峰 （金顶）海拔1918.3米。素有南方徒步的朝圣之路之称，逐渐成为登山爱好者和徒步露营的挚爱之一，登上武功山最高峰金顶，翻滚的云海和壮丽的日出让人如入仙境。#汽车##旅游推荐##自驾##摄影##旅游##户外##户外#",12.0,6.0,0.0
2524,12535,613286986.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️
#带着微博去旅行#

 高原海子风光
如果说去川西
贡嘎全线是看雪山，九寨沟是看水
那七藏沟就是看高原的明珠——海子；

以长海子、草海、红星海子为代表的高山湖泊就一点也不比九寨沟逊色……#汽车##旅游推荐##自驾##摄影##遇见美好##旅游##户外##随手拍春天#",10.0,5.0,1.0
2526,12535,613212452.0,"#旅游推荐# 国内最好的海水浴场在哪？

国际海水浴场

在威海众多海水浴场中，国际海水浴场可谓是脱颖而出，拥有全威海最清澈的海水，最长的海滩，最细的沙子，超级适合赶海踏浪。

无边夜色蒙不住沙滩上的璀璨灯光，点点星光唤醒对自由的向往，日子久了，逐渐酝酿出悠远的惬意舒适。

半月湾海水浴场

蓝色的海水涌起滚滚浪花，浪涛拍打着岸边的礁石，往远处望去，海鸥与归来的船只，相依相伴。
踩上柔软的沙滩，在温暖的海水中摸索，偶尔寻到几只贝壳，海螺，分外惊喜。

那香海国际浴场

那香海国际浴场被誉为「纹石宝滩」，因为人迹罕至，可以私享整片沙滩和海，一路上，还能邂逅巨大的风车。

葡萄滩海水浴场

天空被晚霞染成橘红色，霞光落在海面，荡漾起粼粼波光，远处渔船和岸边游人的剪影，如梦似幻。#汽车##旅游推荐##带着微博去旅行##摄影##遇见美好##旅游##户外##随手拍#",11.0,4.0,0.0
2527,12535,613211635.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️
#自驾# 
太行山是中国华夏文明的中心
古时具有“天下之脊”，得太行者，得天下
当河流从太行山中奔流而出时
华夏古文明在这落地生根，枝繁叶茂
古时王朝统治者们，背依太行
建立国都，一统宇内
这些古都重镇如珍珠项链般南北串联
在太行山下形成了一条
闪耀 3000 年的文化走廊；

中国近代，抗日战争期间
在烽火硝烟的峥嵘岁月里
无数太行儿女挺身而出
誓死奔赴国难
战火无情，信念不息
为家国奋不顾身
在跌宕起伏的炮火间力挽狂澜；

从太行山到“太行人”
从起伏跌宕的地形，到绵延不绝的继承
太行山里
总流传着那样一份凿壁穿遁的锲而不舍
太行人，骨子里根植着开山破壁的天性
在太行山的悬崖峭壁上留下了足以遗世的奇迹……#汽车##旅游推荐##带着微博去旅行##摄影##旅游##户外##随手拍#",8.0,3.0,0.0
2528,12535,613210750.0,"#自驾# 在哪儿自驾好？南太行

太行山脉分为三段
分别是北太行、南太行及西太行
相对于苍凉荒芜的西太行和北太行
南太行作为黄土高原与华北平原的分界线
得天独厚，既具备北方山的雄伟
又具备南方水的灵秀

千年地貌、百年绿荫、绝壁的人类智慧
刀削斧切般的悬崖峭壁
幽深的峡谷与飞流的瀑布... ...#汽车##旅游推荐##带着微博去旅行##摄影#",10.0,7.0,1.0
4282,12535,613086881.0,"#自驾# 
青山茂林古韵之间，构筑“电驰”力与美

继全新保时捷 Taycan 在中国正式上市后，自 6 月 8 日起，全国媒体试驾活动在成都开启，以一场独特激情的驭电之行，诠释了 Taycan 的唯美风格、极致性能、可靠续航和无忧充电服务。在青山茂林的环绕中，全新 Taycan 自由驰骋于古道之上，寻觅千年古韵，让电力的高效能与传统的东方智慧隔空对话，勾勒出人们古往今来对美好生活的共同向往。

此外，全新 Taycan 还造访了全球仅 2 家以顾拜旦为名的现代五项赛事中心，承运动之名展现力量感与灵巧性的相得益彰；而艺术、潮流的打卡地“东郊记忆”使全新 Taycan 的“炫酷”标签清晰呈现，成为当仁不让的瞩目焦点。#旅游推荐##带着微博去旅行##摄影# @保时捷 @上海浦东保时捷中心 @成都锦江保时捷中心",6.0,3.0,0.0
4283,12535,613024966.0,"#旅游推荐#
 你要问国内去过的旅游景点，哪太多了，这个季节，如果说最好的旅游景点在哪？

我个人推荐大美新疆，去过新疆的朋友都知道，新疆的北疆天堂湖泊——在乌孙古道深处的天堂湖，是新疆很少见的大型湖泊,平静的湖面就像一面巨大的天空之境，映衬着湛蓝的天，洁白的雪山，和你的身影。 http://t.cn/A6ZUWuzy",6.0,4.0,0.0
2530,12535,613024955.0,"玩家推荐指数：⭐️⭐️⭐️⭐️⭐️
风景指数：⭐️⭐️⭐️⭐️⭐️

#带着微博去旅行#

西塘的精华
在一早一晚
早晨
伴着阳光从朦胧中逐渐醒来
入夜
街旁各式各样的窗、门
透出低色温的光线
那是一种温馨的浪漫

迷离的夜色，璀璨的霓虹
配上灵动的流水声
清吧里传来的民谣歌声
皎洁的月光下
那风景依然美丽无双#摄影##遇见美好##自驾##旅游推荐##旅游##户外##汽车##随手拍#",6.0,2.0,0.0
